source_id,relation,target_id
2024_Ali_MQ_TCN_Transfer_Learning_EV,feature,Cyclical_Encodings
2024_Ali_MQ_TCN_Transfer_Learning_EV,feature,Historical_Load
2024_Ali_MQ_TCN_Transfer_Learning_EV,feature,StationID_Embedding
2024_Ali_MQ_TCN_Transfer_Learning_EV,metric,ND
2024_Ali_MQ_TCN_Transfer_Learning_EV,metric,PICP
2024_Ali_MQ_TCN_Transfer_Learning_EV,metric,Pinball_Loss
2024_Ali_MQ_TCN_Transfer_Learning_EV,metric,Winkler_Score
2024_Ali_MQ_TCN_Transfer_Learning_EV,model,DeepAR
2024_Ali_MQ_TCN_Transfer_Learning_EV,model,MQ_TCN
2024_Ali_MQ_TCN_Transfer_Learning_EV,model,Meta_Learning
2024_Ali_MQ_TCN_Transfer_Learning_EV,model,Quantile_Regression
2024_Ali_MQ_TCN_Transfer_Learning_EV,model,TCN
2024_Ali_MQ_TCN_Transfer_Learning_EV,model,XGBoost
2024_Bampos_EV_Load_Forecasting_DAM,dataset,Caltech_ACN
2024_Bampos_EV_Load_Forecasting_DAM,dataset,CrowdCharge_EV
2024_Bampos_EV_Load_Forecasting_DAM,dataset,Greenflux
2024_Bampos_EV_Load_Forecasting_DAM,dataset,Palo_Alto_EV
2024_Bampos_EV_Load_Forecasting_DAM,feature,Calendar_Features
2024_Bampos_EV_Load_Forecasting_DAM,feature,Cyclical_Encodings
2024_Bampos_EV_Load_Forecasting_DAM,feature,EV_Charging_Demand
2024_Bampos_EV_Load_Forecasting_DAM,feature,Holiday_Flag
2024_Bampos_EV_Load_Forecasting_DAM,feature,Lag_Features
2024_Bampos_EV_Load_Forecasting_DAM,feature,Trend_Residual_Decomposition
2024_Bampos_EV_Load_Forecasting_DAM,metric,NMAE
2024_Bampos_EV_Load_Forecasting_DAM,metric,NRMSE
2024_Bampos_EV_Load_Forecasting_DAM,metric,R_squared
2024_Bampos_EV_Load_Forecasting_DAM,model,CNN_Dense
2024_Bampos_EV_Load_Forecasting_DAM,model,CNN_LSTM
2024_Bampos_EV_Load_Forecasting_DAM,model,Holt_Exponential_Smoothing
2024_Bampos_EV_Load_Forecasting_DAM,model,MLP
2024_Bampos_EV_Load_Forecasting_DAM,model,Persistence_Model
2024_Bampos_EV_Load_Forecasting_DAM,model,SARIMA
2024_Bampos_EV_Load_Forecasting_DAM,model,TCN
2024_Bampos_EV_Load_Forecasting_DAM,model,XGBoost
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,dataset,Shenzhen_ST_EVCDP
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,feature,Calendar_Features
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,feature,EV_Charging_Demand
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,feature,Electricity_Tariff
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,feature,Pearson_Correlation_Coefficient
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,feature,Temperature
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,feature,Weather_Conditions
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,metric,AIW
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,metric,Accuracy
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,metric,MAPE
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,metric,NRMSE
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,metric,Pinball_Loss
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,metric,Qualified_Rate
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,metric,RMSE
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,metric,R_squared
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,metric,Winkler_Score
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,metric,sMAPE
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,model,ARIMA
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,model,DeepAR
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,model,ESM
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,model,FEDM
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,model,GLU
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,model,GRN
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,model,LGBM
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,model,LSTM
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,model,NBEATS
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,model,Persistence_Model
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,model,TCN
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,model,Temporal_Fusion_Transformer
2024_Cao_Feature_Enhanced_Probabilistic_EV_Load,model,Transformer
2024_Das_TiDE_Long_Term_Forecasting,dataset,ETT
2024_Das_TiDE_Long_Term_Forecasting,dataset,Electricity_ECL
2024_Das_TiDE_Long_Term_Forecasting,dataset,M5_Dataset
2024_Das_TiDE_Long_Term_Forecasting,dataset,Traffic
2024_Das_TiDE_Long_Term_Forecasting,dataset,Weather_Dataset
2024_Das_TiDE_Long_Term_Forecasting,feature,Dynamic_Covariates
2024_Das_TiDE_Long_Term_Forecasting,feature,Lookback_Window
2024_Das_TiDE_Long_Term_Forecasting,feature,Static_Attributes
2024_Das_TiDE_Long_Term_Forecasting,feature,Time_Derived_Features
2024_Das_TiDE_Long_Term_Forecasting,metric,MAE
2024_Das_TiDE_Long_Term_Forecasting,metric,MSE
2024_Das_TiDE_Long_Term_Forecasting,model,Autoformer
2024_Das_TiDE_Long_Term_Forecasting,model,DLinear
2024_Das_TiDE_Long_Term_Forecasting,model,DeepAR
2024_Das_TiDE_Long_Term_Forecasting,model,FEDformer
2024_Das_TiDE_Long_Term_Forecasting,model,Informer
2024_Das_TiDE_Long_Term_Forecasting,model,LSTM
2024_Das_TiDE_Long_Term_Forecasting,model,LogTrans
2024_Das_TiDE_Long_Term_Forecasting,model,NHiTS
2024_Das_TiDE_Long_Term_Forecasting,model,PatchTST
2024_Das_TiDE_Long_Term_Forecasting,model,Pyraformer
2024_Das_TiDE_Long_Term_Forecasting,model,S4
2024_Das_TiDE_Long_Term_Forecasting,model,TiDE
2024_DeVilmarest_Adaptive_Probabilistic_Netload,dataset,GB_Regional_Netload
2024_DeVilmarest_Adaptive_Probabilistic_Netload,dataset,US_City_Daily_Load_COVID
2024_DeVilmarest_Adaptive_Probabilistic_Netload,feature,Calendar_Features
2024_DeVilmarest_Adaptive_Probabilistic_Netload,feature,Embedded_Generation_Capacity
2024_DeVilmarest_Adaptive_Probabilistic_Netload,feature,Historical_Load
2024_DeVilmarest_Adaptive_Probabilistic_Netload,feature,Holiday_Flag
2024_DeVilmarest_Adaptive_Probabilistic_Netload,feature,Humidity
2024_DeVilmarest_Adaptive_Probabilistic_Netload,feature,Precipitation
2024_DeVilmarest_Adaptive_Probabilistic_Netload,feature,Solar_Radiation
2024_DeVilmarest_Adaptive_Probabilistic_Netload,feature,Temperature_Forecast
2024_DeVilmarest_Adaptive_Probabilistic_Netload,feature,Time_of_Year
2024_DeVilmarest_Adaptive_Probabilistic_Netload,feature,Wind_Speed
2024_DeVilmarest_Adaptive_Probabilistic_Netload,metric,CRPS
2024_DeVilmarest_Adaptive_Probabilistic_Netload,metric,MAE
2024_DeVilmarest_Adaptive_Probabilistic_Netload,metric,NMAE
2024_DeVilmarest_Adaptive_Probabilistic_Netload,metric,NRMSE
2024_DeVilmarest_Adaptive_Probabilistic_Netload,metric,Pinball_Loss
2024_DeVilmarest_Adaptive_Probabilistic_Netload,metric,RMSE
2024_DeVilmarest_Adaptive_Probabilistic_Netload,metric,RPS
2024_DeVilmarest_Adaptive_Probabilistic_Netload,model,GAM
2024_DeVilmarest_Adaptive_Probabilistic_Netload,model,Kalman_Filter
2024_DeVilmarest_Adaptive_Probabilistic_Netload,model,Quantile_Regression
2024_Feng_LSTM_Transformer_EV_Consumption,dataset,GBT_32960_Telemetry_Dataset
2024_Feng_LSTM_Transformer_EV_Consumption,feature,Acceleration_Ratios
2024_Feng_LSTM_Transformer_EV_Consumption,feature,Cruise_Time_Ratio
2024_Feng_LSTM_Transformer_EV_Consumption,feature,Driver_Style
2024_Feng_LSTM_Transformer_EV_Consumption,feature,Driving_Condition_Clusters
2024_Feng_LSTM_Transformer_EV_Consumption,feature,State_of_Charge
2024_Feng_LSTM_Transformer_EV_Consumption,feature,Temperature
2024_Feng_LSTM_Transformer_EV_Consumption,feature,Vehicle_Speed_Features
2024_Feng_LSTM_Transformer_EV_Consumption,feature,Visibility
2024_Feng_LSTM_Transformer_EV_Consumption,feature,Wind_Speed
2024_Feng_LSTM_Transformer_EV_Consumption,metric,MAE
2024_Feng_LSTM_Transformer_EV_Consumption,metric,MAPE
2024_Feng_LSTM_Transformer_EV_Consumption,metric,RMSE
2024_Feng_LSTM_Transformer_EV_Consumption,model,KMeans_Clustering
2024_Feng_LSTM_Transformer_EV_Consumption,model,LSTM
2024_Feng_LSTM_Transformer_EV_Consumption,model,LSTM_Transformer
2024_Feng_LSTM_Transformer_EV_Consumption,model,Linear_Regression
2024_Feng_LSTM_Transformer_EV_Consumption,model,Transformer
2024_He_Robust_MTS_Transitional_Shift,dataset,ETT
2024_He_Robust_MTS_Transitional_Shift,dataset,Electricity_ECL
2024_He_Robust_MTS_Transitional_Shift,dataset,Exchange
2024_He_Robust_MTS_Transitional_Shift,dataset,ILI
2024_He_Robust_MTS_Transitional_Shift,dataset,Traffic
2024_He_Robust_MTS_Transitional_Shift,feature,Multivariate_Time_Series
2024_He_Robust_MTS_Transitional_Shift,feature,Temporal_Order_Features
2024_He_Robust_MTS_Transitional_Shift,metric,MAE
2024_He_Robust_MTS_Transitional_Shift,metric,MSE
2024_He_Robust_MTS_Transitional_Shift,model,JointPGM
2024_Helmy_Autoformer_EV_Charging,dataset,Boulder_Colorado
2024_Helmy_Autoformer_EV_Charging,feature,Calendar_Features
2024_Helmy_Autoformer_EV_Charging,feature,EV_Charging_Demand
2024_Helmy_Autoformer_EV_Charging,metric,MAE
2024_Helmy_Autoformer_EV_Charging,metric,MAPE
2024_Helmy_Autoformer_EV_Charging,metric,RMSE
2024_Helmy_Autoformer_EV_Charging,model,Autoformer
2024_Helmy_Autoformer_EV_Charging,model,LSTM
2024_Huo_Data_Driven_EVCS_Demand_Forecasting,dataset,Caltech_ACN
2024_Huo_Data_Driven_EVCS_Demand_Forecasting,feature,Historical_Load
2024_Huo_Data_Driven_EVCS_Demand_Forecasting,metric,MAE
2024_Huo_Data_Driven_EVCS_Demand_Forecasting,metric,RMSE
2024_Huo_Data_Driven_EVCS_Demand_Forecasting,metric,R_squared
2024_Huo_Data_Driven_EVCS_Demand_Forecasting,model,MLP
2024_Huo_Data_Driven_EVCS_Demand_Forecasting,model,SVR
2024_Huo_Data_Driven_EVCS_Demand_Forecasting,model,XGBoost
2024_Ke_Divide_Conquer_Transformer_EV,dataset,Pecan_Street
2024_Ke_Divide_Conquer_Transformer_EV,feature,EV_Charging_Label
2024_Ke_Divide_Conquer_Transformer_EV,feature,Electricity_Usage
2024_Ke_Divide_Conquer_Transformer_EV,feature,Smart_Meter_Load
2024_Ke_Divide_Conquer_Transformer_EV,metric,AUC
2024_Ke_Divide_Conquer_Transformer_EV,metric,Accuracy
2024_Ke_Divide_Conquer_Transformer_EV,metric,Average_Precision
2024_Ke_Divide_Conquer_Transformer_EV,metric,F1_Score
2024_Ke_Divide_Conquer_Transformer_EV,metric,MSE
2024_Ke_Divide_Conquer_Transformer_EV,metric,Precision
2024_Ke_Divide_Conquer_Transformer_EV,metric,Recall
2024_Ke_Divide_Conquer_Transformer_EV,model,ANN
2024_Ke_Divide_Conquer_Transformer_EV,model,DCT-EV
2024_Ke_Divide_Conquer_Transformer_EV,model,LSTM
2024_Ke_Divide_Conquer_Transformer_EV,model,Random_Forest
2024_Ke_Divide_Conquer_Transformer_EV,model,Transformer
2024_Ke_Divide_Conquer_Transformer_EV,model,XGBoost
2024_Li_DiffPLF_Conditional_Diffusion_EV,dataset,Palo_Alto_EV
2024_Li_DiffPLF_Conditional_Diffusion_EV,dataset,Weather
2024_Li_DiffPLF_Conditional_Diffusion_EV,feature,Calendar_Features
2024_Li_DiffPLF_Conditional_Diffusion_EV,feature,EV_Number
2024_Li_DiffPLF_Conditional_Diffusion_EV,feature,Historical_Load
2024_Li_DiffPLF_Conditional_Diffusion_EV,feature,Humidity
2024_Li_DiffPLF_Conditional_Diffusion_EV,feature,Temperature_Forecast
2024_Li_DiffPLF_Conditional_Diffusion_EV,metric,CRPS
2024_Li_DiffPLF_Conditional_Diffusion_EV,metric,MAE
2024_Li_DiffPLF_Conditional_Diffusion_EV,model,CSDI
2024_Li_DiffPLF_Conditional_Diffusion_EV,model,DDPM
2024_Li_DiffPLF_Conditional_Diffusion_EV,model,DiffPLF
2024_Li_DiffPLF_Conditional_Diffusion_EV,model,LSTM
2024_Li_DiffPLF_Conditional_Diffusion_EV,model,Quantile_Regression
2024_Li_DiffPLF_Conditional_Diffusion_EV,model,TimeGrad
2024_Li_TOU_Price_Meteorology_EV_Charging_Load,dataset,Jining_Mall_EV_Charging_Station
2024_Li_TOU_Price_Meteorology_EV_Charging_Load,feature,Cyclical_Encodings
2024_Li_TOU_Price_Meteorology_EV_Charging_Load,feature,Electricity_Tariff
2024_Li_TOU_Price_Meteorology_EV_Charging_Load,feature,Historical_Load
2024_Li_TOU_Price_Meteorology_EV_Charging_Load,feature,Weather_Traffic
2024_Li_TOU_Price_Meteorology_EV_Charging_Load,metric,MAE
2024_Li_TOU_Price_Meteorology_EV_Charging_Load,metric,RMSE
2024_Li_TOU_Price_Meteorology_EV_Charging_Load,model,CNN
2024_Li_TOU_Price_Meteorology_EV_Charging_Load,model,GRU
2024_Li_TOU_Price_Meteorology_EV_Charging_Load,model,LSTM
2024_Li_TOU_Price_Meteorology_EV_Charging_Load,model,MLP
2024_Liang_BiMamba_Bidirectional_Mamba_Forecasting,dataset,ETT
2024_Liang_BiMamba_Bidirectional_Mamba_Forecasting,dataset,Electricity_ECL
2024_Liang_BiMamba_Bidirectional_Mamba_Forecasting,dataset,Solar_Dataset
2024_Liang_BiMamba_Bidirectional_Mamba_Forecasting,dataset,Traffic
2024_Liang_BiMamba_Bidirectional_Mamba_Forecasting,dataset,Weather_Dataset
2024_Liang_BiMamba_Bidirectional_Mamba_Forecasting,feature,Historical_Load
2024_Liang_BiMamba_Bidirectional_Mamba_Forecasting,metric,MAE
2024_Liang_BiMamba_Bidirectional_Mamba_Forecasting,metric,MSE
2024_Liang_BiMamba_Bidirectional_Mamba_Forecasting,model,Bi-Mamba+
2024_Liang_BiMamba_Bidirectional_Mamba_Forecasting,model,Mamba_SSM
2024_Liu_KAN_Kolmogorov_Arnold_Networks,dataset,Anderson_Localization_Synthetic_Data
2024_Liu_KAN_Kolmogorov_Arnold_Networks,dataset,Feynman_Dataset
2024_Liu_KAN_Kolmogorov_Arnold_Networks,dataset,Knot_Theory_Dataset
2024_Liu_KAN_Kolmogorov_Arnold_Networks,dataset,Special_Functions_Dataset
2024_Liu_KAN_Kolmogorov_Arnold_Networks,dataset,Toy_Synthetic_Functions
2024_Liu_KAN_Kolmogorov_Arnold_Networks,feature,B-Spline_Basis_Functions
2024_Liu_KAN_Kolmogorov_Arnold_Networks,feature,Learnable_Edge_Activations
2024_Liu_KAN_Kolmogorov_Arnold_Networks,feature,Silu_Basis_Function
2024_Liu_KAN_Kolmogorov_Arnold_Networks,metric,Accuracy
2024_Liu_KAN_Kolmogorov_Arnold_Networks,metric,H1_Error
2024_Liu_KAN_Kolmogorov_Arnold_Networks,metric,L2_Error
2024_Liu_KAN_Kolmogorov_Arnold_Networks,metric,MSE
2024_Liu_KAN_Kolmogorov_Arnold_Networks,metric,RMSE
2024_Liu_KAN_Kolmogorov_Arnold_Networks,model,KAN
2024_Liu_KAN_Kolmogorov_Arnold_Networks,model,LAN
2024_Liu_KAN_Kolmogorov_Arnold_Networks,model,MLP
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,dataset,ETT
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,dataset,Electricity_ECL
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,dataset,Exchange
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,dataset,Market_Alipay
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,dataset,Solar_Energy
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,dataset,Traffic
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,dataset,Weather
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,feature,Feed_Forward_Temporal_MLP
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,feature,Multivariate_Correlation_Map
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,feature,Series_Representations
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,feature,Transformer
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,feature,Variate_Tokens
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,metric,CKA_Similarity
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,metric,MAE
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,metric,MSE
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,model,Crossformer
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,model,DLinear
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,model,FEDformer
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,model,FlashAttention
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,model,Flowformer
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,model,Informer
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,model,PatchTST
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,model,Reformer
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,model,SCINet
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,model,Stationary_Transformer
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,model,TiDE
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,model,TimesNet
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,model,Transformer
2024_Liu_iTransformer_Inverted_Transformers_Effective_Time_Series,model,iTransformer
2024_Ma_LASSO_BPNN_Mid_Term_EV_Load,dataset,Qingpu_State_Grid_EV_Stations
2024_Ma_LASSO_BPNN_Mid_Term_EV_Load,dataset,Shanghai_Qingpu_Statistics_Bureau
2024_Ma_LASSO_BPNN_Mid_Term_EV_Load,feature,Economic_Indicators
2024_Ma_LASSO_BPNN_Mid_Term_EV_Load,feature,Historical_Load
2024_Ma_LASSO_BPNN_Mid_Term_EV_Load,feature,Social_Indicators
2024_Ma_LASSO_BPNN_Mid_Term_EV_Load,feature,Weather_Traffic
2024_Ma_LASSO_BPNN_Mid_Term_EV_Load,metric,MAPE
2024_Ma_LASSO_BPNN_Mid_Term_EV_Load,metric,RMSE
2024_Ma_LASSO_BPNN_Mid_Term_EV_Load,model,MLP
2024_Ma_LASSO_BPNN_Mid_Term_EV_Load,model,Random_Forest
2024_Ma_LASSO_BPNN_Mid_Term_EV_Load,model,SVR
2024_Ma_LASSO_BPNN_Mid_Term_EV_Load,model,XGBoost
2024_Menati_PowerMamba_Power_Systems_SSM,feature,Historical_Load
2024_Menati_PowerMamba_Power_Systems_SSM,metric,MAE
2024_Menati_PowerMamba_Power_Systems_SSM,metric,MSE
2024_Menati_PowerMamba_Power_Systems_SSM,model,Autoformer
2024_Menati_PowerMamba_Power_Systems_SSM,model,DLinear
2024_Menati_PowerMamba_Power_Systems_SSM,model,Mamba_SSM
2024_Menati_PowerMamba_Power_Systems_SSM,model,PatchTST
2024_Menati_PowerMamba_Power_Systems_SSM,model,PowerMamba
2024_Menati_PowerMamba_Power_Systems_SSM,model,RevIN
2024_Menati_PowerMamba_Power_Systems_SSM,model,TimesNet
2024_Menati_PowerMamba_Power_Systems_SSM,model,iTransformer
2024_Qu_Forwardformer_Day_Ahead_Load,dataset,AEL_CNYS_America_Electric_Load
2024_Qu_Forwardformer_Day_Ahead_Load,dataset,AEL_NNYS_America_Electric_Load
2024_Qu_Forwardformer_Day_Ahead_Load,dataset,AEL_WNYS_America_Electric_Load
2024_Qu_Forwardformer_Day_Ahead_Load,dataset,CEL_NW_China_Electric_Load
2024_Qu_Forwardformer_Day_Ahead_Load,dataset,CEL_SE_China_Electric_Load
2024_Qu_Forwardformer_Day_Ahead_Load,feature,Calendar_Features
2024_Qu_Forwardformer_Day_Ahead_Load,feature,Historical_Load
2024_Qu_Forwardformer_Day_Ahead_Load,feature,Holiday_Flag
2024_Qu_Forwardformer_Day_Ahead_Load,feature,Humidity
2024_Qu_Forwardformer_Day_Ahead_Load,feature,Pressure
2024_Qu_Forwardformer_Day_Ahead_Load,feature,Rainfall
2024_Qu_Forwardformer_Day_Ahead_Load,feature,Temperature
2024_Qu_Forwardformer_Day_Ahead_Load,metric,Accuracy
2024_Qu_Forwardformer_Day_Ahead_Load,metric,MAE
2024_Qu_Forwardformer_Day_Ahead_Load,metric,MSE
2024_Qu_Forwardformer_Day_Ahead_Load,model,Autoformer
2024_Qu_Forwardformer_Day_Ahead_Load,model,FEDformer
2024_Qu_Forwardformer_Day_Ahead_Load,model,Informer
2024_Qu_Forwardformer_Day_Ahead_Load,model,LSTMa
2024_Qu_Forwardformer_Day_Ahead_Load,model,LogTrans
2024_Qu_Forwardformer_Day_Ahead_Load,model,Prophet
2024_Qu_Forwardformer_Day_Ahead_Load,model,SARIMA
2024_Qu_Forwardformer_Day_Ahead_Load,model,Transformer
2024_Qu_Physics_Informed_GAT_EV_Load,dataset,Shenzhen_ST_EVCDP
2024_Qu_Physics_Informed_GAT_EV_Load,feature,Charging_Price
2024_Qu_Physics_Informed_GAT_EV_Load,feature,Price_Elasticity_of_Demand
2024_Qu_Physics_Informed_GAT_EV_Load,feature,Spatial_Spillover
2024_Qu_Physics_Informed_GAT_EV_Load,feature,Station_Occupancy
2024_Qu_Physics_Informed_GAT_EV_Load,metric,MAE
2024_Qu_Physics_Informed_GAT_EV_Load,metric,MAPE
2024_Qu_Physics_Informed_GAT_EV_Load,metric,RAE
2024_Qu_Physics_Informed_GAT_EV_Load,metric,RMSE
2024_Qu_Physics_Informed_GAT_EV_Load,model,AST-GAT
2024_Qu_Physics_Informed_GAT_EV_Load,model,DCRNN
2024_Qu_Physics_Informed_GAT_EV_Load,model,FourierGNN
2024_Qu_Physics_Informed_GAT_EV_Load,model,GAT
2024_Qu_Physics_Informed_GAT_EV_Load,model,GCN
2024_Qu_Physics_Informed_GAT_EV_Load,model,LSTM
2024_Qu_Physics_Informed_GAT_EV_Load,model,Lasso
2024_Qu_Physics_Informed_GAT_EV_Load,model,PAG
2024_Qu_Physics_Informed_GAT_EV_Load,model,PIML
2024_Qu_Physics_Informed_GAT_EV_Load,model,STGCN
2024_Qu_Physics_Informed_GAT_EV_Load,model,TPA-LSTM
2024_Qu_Physics_Informed_GAT_EV_Load,model,VAR
2024_Shi_Attention_Spatiotemporal_MultiGraph_EV_Load,dataset,Beijing_Fast_Charging
2024_Shi_Attention_Spatiotemporal_MultiGraph_EV_Load,feature,Distance_Graph
2024_Shi_Attention_Spatiotemporal_MultiGraph_EV_Load,feature,Electricity_Tariff
2024_Shi_Attention_Spatiotemporal_MultiGraph_EV_Load,feature,Historical_Load
2024_Shi_Attention_Spatiotemporal_MultiGraph_EV_Load,feature,Humidity
2024_Shi_Attention_Spatiotemporal_MultiGraph_EV_Load,feature,Similarity_Graph
2024_Shi_Attention_Spatiotemporal_MultiGraph_EV_Load,feature,Temperature
2024_Shi_Attention_Spatiotemporal_MultiGraph_EV_Load,feature,Wind_Speed
2024_Shi_Attention_Spatiotemporal_MultiGraph_EV_Load,metric,MAE
2024_Shi_Attention_Spatiotemporal_MultiGraph_EV_Load,metric,MAPE
2024_Shi_Attention_Spatiotemporal_MultiGraph_EV_Load,metric,MSE
2024_Shi_Attention_Spatiotemporal_MultiGraph_EV_Load,metric,RMSE
2024_Shi_Attention_Spatiotemporal_MultiGraph_EV_Load,model,ARIMA
2024_Shi_Attention_Spatiotemporal_MultiGraph_EV_Load,model,CNN_LSTM
2024_Shi_Attention_Spatiotemporal_MultiGraph_EV_Load,model,Chebyshev_Graph_Convolution
2024_Shi_Attention_Spatiotemporal_MultiGraph_EV_Load,model,GCN
2024_Shi_Attention_Spatiotemporal_MultiGraph_EV_Load,model,GRU
2024_Shi_Attention_Spatiotemporal_MultiGraph_EV_Load,model,Graph_WaveNet
2024_Shi_Attention_Spatiotemporal_MultiGraph_EV_Load,model,LSTM
2024_Shi_Attention_Spatiotemporal_MultiGraph_EV_Load,model,STGCN
2024_Shi_Attention_Spatiotemporal_MultiGraph_EV_Load,model,STMGCN
2024_Shi_Attention_Spatiotemporal_MultiGraph_EV_Load,model,T-GCN
2024_Shi_Attention_Spatiotemporal_MultiGraph_EV_Load,model,TCN
2024_Shi_Naihao_Prediction_Interval_EV_Loads,dataset,Real_World_EV_DC_Charging
2024_Shi_Naihao_Prediction_Interval_EV_Loads,dataset,US_Utility_Feeder_Residential_Load
2024_Shi_Naihao_Prediction_Interval_EV_Loads,feature,Calendar_Features
2024_Shi_Naihao_Prediction_Interval_EV_Loads,feature,Charging_Habit_Probability
2024_Shi_Naihao_Prediction_Interval_EV_Loads,feature,Historical_Load
2024_Shi_Naihao_Prediction_Interval_EV_Loads,feature,Weather_Traffic
2024_Shi_Naihao_Prediction_Interval_EV_Loads,metric,CLC
2024_Shi_Naihao_Prediction_Interval_EV_Loads,metric,MAPE
2024_Shi_Naihao_Prediction_Interval_EV_Loads,metric,NMPIL
2024_Shi_Naihao_Prediction_Interval_EV_Loads,metric,PICP
2024_Shi_Naihao_Prediction_Interval_EV_Loads,metric,RMSE
2024_Shi_Naihao_Prediction_Interval_EV_Loads,model,Gaussian_Process_Regression
2024_Shi_Naihao_Prediction_Interval_EV_Loads,model,Kernel_Density_Estimation
2024_Xu_Day_Ahead_EVCB_EVSC_Parking_Lot,dataset,NMMV_Platform_Data
2024_Xu_Day_Ahead_EVCB_EVSC_Parking_Lot,dataset,PJM_Day_Ahead_Tariff
2024_Xu_Day_Ahead_EVCB_EVSC_Parking_Lot,dataset,Suzhou_EVPL_Dataset
2024_Xu_Day_Ahead_EVCB_EVSC_Parking_Lot,feature,Access_Duration
2024_Xu_Day_Ahead_EVCB_EVSC_Parking_Lot,feature,Calendar_Features
2024_Xu_Day_Ahead_EVCB_EVSC_Parking_Lot,feature,EV_Access_Time
2024_Xu_Day_Ahead_EVCB_EVSC_Parking_Lot,feature,Holiday_Flag
2024_Xu_Day_Ahead_EVCB_EVSC_Parking_Lot,feature,Recent_Access_Pattern
2024_Xu_Day_Ahead_EVCB_EVSC_Parking_Lot,feature,State_of_Charge
2024_Xu_Day_Ahead_EVCB_EVSC_Parking_Lot,feature,Temperature
2024_Xu_Day_Ahead_EVCB_EVSC_Parking_Lot,feature,Weather_Conditions
2024_Xu_Day_Ahead_EVCB_EVSC_Parking_Lot,model,EVSFD
2024_Xu_Day_Ahead_EVCB_EVSC_Parking_Lot,model,KMeans_Clustering
2024_Zhong_V2G_SVE_Evaluation_Metric,dataset,Ausgrid_Zone_Substation_Dataset
2024_Zhong_V2G_SVE_Evaluation_Metric,feature,Arrival_Departure_Time
2024_Zhong_V2G_SVE_Evaluation_Metric,feature,Base_Electrical_Load
